"city","year","state","city_id","adopt_year","treated_state","post_treatment","city_fe","year_fe","population","unemployment_rate","median_income","crime_rate"
"Alabama_city_42",1990,"Alabama","city_42",2000,1,0,3.15145503958395,0.344907334668953,205680.499646509,3.56285656211862,51797.8883473681,26.8611467160042
"Alabama_city_43",1990,"Alabama","city_43",2000,1,0,1.28579861143463,0.344907334668953,178342.521466081,7.04861074399703,52806.1746474006,22.149036538125
"Alabama_city_44",1990,"Alabama","city_44",2000,1,0,0.179521293199211,0.344907334668953,177301.142130564,7.1983879551239,46714.4734296516,20.6446515631959
"Alabama_city_45",1990,"Alabama","city_45",2000,1,0,0.553101494582926,0.344907334668953,161992.130261458,6.01567223462597,48164.2240649517,20.4623674188583
"Alabama_city_46",1990,"Alabama","city_46",2000,1,0,1.35857763211054,0.344907334668953,151706.767191154,6.84597768552466,46236.320161159,22.4764431999877
"Alabama_city_47",1990,"Alabama","city_47",2000,1,0,0.179665773158163,0.344907334668953,109595.439034991,7.99477676089173,52034.9323270008,21.1198106426932
"Alabama_city_48",1990,"Alabama","city_48",2000,1,0,-5.98618016630587,0.344907334668953,261381.616161396,6.13922828725586,46745.1890223422,20.1904644404524
"Alabama_city_49",1990,"Alabama","city_49",2000,1,0,0.569765907061319,0.344907334668953,110373.793564327,7.16534627559168,49594.5218794881,22.8003983257591
"Alabama_city_50",1990,"Alabama","city_50",2000,1,0,-0.734469285481951,0.344907334668953,234864.026617596,4.53507804402987,41969.5088282457,18.6890831531365
"Alaska_city_51",1990,"Alaska","city_51",NA,0,0,0.370461129731219,0.344907334668953,196946.240364524,4.72504002385162,51269.535359664,22.3096605064194
"Alaska_city_52",1990,"Alaska","city_52",NA,0,0,1.16364745473101,0.344907334668953,251764.747914402,7.63296930470195,53964.8384025898,23.8975094059706
"Alaska_city_53",1990,"Alaska","city_53",NA,0,0,2.79947365458536,0.344907334668953,186581.319326415,4.61981465124247,45866.1254849826,24.2166244801258
"Alaska_city_54",1990,"Alaska","city_54",NA,0,0,-1.45458411894893,0.344907334668953,129007.632970231,5.26450463688692,39116.5575662037,20.0167297830409
"Alaska_city_55",1990,"Alaska","city_55",NA,0,0,2.60508526408829,0.344907334668953,134512.824657445,7.96214752016474,39380.0952297062,18.7501178748331
"Alaska_city_56",1990,"Alaska","city_56",NA,0,0,0.671696239504149,0.344907334668953,81966.1762766843,5.1154017807618,34122.8119219062,24.0845171934846
"Alaska_city_57",1990,"Alaska","city_57",NA,0,0,2.07701219739524,0.344907334668953,201885.715519229,6.89763784261151,60975.2559364045,21.6579522563481
"Alaska_city_58",1990,"Alaska","city_58",NA,0,0,1.84145713658129,0.344907334668953,152310.891364187,7.48663508351427,42948.2973304557,23.9877928002788
"Alaska_city_59",1990,"Alaska","city_59",NA,0,0,1.44175632573372,0.344907334668953,147111.332236162,3.57419371549701,31591.8955848997,24.5743482135113
"Alaska_city_60",1990,"Alaska","city_60",NA,0,0,-2.08623787713571,0.344907334668953,153836.953534985,7.77983430165544,48576.6251780143,21.7265047294838
"Alaska_city_61",1990,"Alaska","city_61",NA,0,0,-0.180372773221413,0.344907334668953,118317.941794687,6.84455210971983,39248.5240952947,18.963093154722
"Alaska_city_62",1990,"Alaska","city_62",NA,0,0,1.24703632399909,0.344907334668953,128829.326893551,5.97989272469444,48235.3751691279,20.8131125380264
"Alaska_city_63",1990,"Alaska","city_63",NA,0,0,-1.90704671554469,0.344907334668953,188834.550352176,7.43116203177272,63843.5510951084,16.7277645469963
"Alaska_city_64",1990,"Alaska","city_64",NA,0,0,-1.08565762914771,0.344907334668953,215545.36182328,5.40799466893367,38314.9228056121,19.0457904989057
"Alaska_city_65",1990,"Alaska","city_65",NA,0,0,1.16199299536336,0.344907334668953,152915.065313382,5.19148981415419,47681.2367222779,22.5016384282716
"Alaska_city_66",1990,"Alaska","city_66",NA,0,0,1.53635747566918,0.344907334668953,162269.917862972,8.64776626502184,45737.6298143324,20.6772313869418
"Alaska_city_67",1990,"Alaska","city_67",NA,0,0,0.927535177080334,0.344907334668953,161616.235918856,3.9742084855552,55715.6655184332,24.6624569380173
"Alaska_city_68",1990,"Alaska","city_68",NA,0,0,-1.77155259481936,0.344907334668953,159438.794986273,5.6834935444061,47873.013405352,11.8493175260551
"Alaska_city_69",1990,"Alaska","city_69",NA,0,0,-2.19956179729571,0.344907334668953,137909.205600724,6.05065551562204,40002.2428601052,17.5430423093782
"Alaska_city_70",1990,"Alaska","city_70",NA,0,0,3.02541401960986,0.344907334668953,178606.815856221,6.37868767170352,53216.5954821328,21.9552657180818
"Alaska_city_71",1990,"Alaska","city_71",NA,0,0,0.515842875064062,0.344907334668953,185289.589884368,8.94008659945873,49473.1498690794,16.03001482291
"Alaska_city_72",1990,"Alaska","city_72",NA,0,0,0.176880458319173,0.344907334668953,160244.980199702,6.58530471463032,51544.6934960907,21.3062131433484
"Alaska_city_73",1990,"Alaska","city_73",NA,0,0,-0.241793075078179,0.344907334668953,177605.169005583,3.4386448166477,47957.3415902997,20.8803298131138
"Alaska_city_74",1990,"Alaska","city_74",NA,0,0,-2.38865779032106,0.344907334668953,121556.434482111,6.45917787203488,38211.561637065,19.7647669464275
"Alaska_city_75",1990,"Alaska","city_75",NA,0,0,1.22399379608077,0.344907334668953,159635.887779944,5.15304715413372,55682.4451863856,23.2970274483489
"Alaska_city_76",1990,"Alaska","city_76",NA,0,0,-0.434279691493042,0.344907334668953,181067.361080549,5.19346927517715,47698.8488488527,21.1506941916232
"Alaska_city_77",1990,"Alaska","city_77",NA,0,0,-0.365513412663843,0.344907334668953,144639.219418373,7.28450039527886,41258.8892325174,21.5041859181409
"Alaska_city_78",1990,"Alaska","city_78",NA,0,0,1.86669265714232,0.344907334668953,143796.204022096,3.71874698283333,55116.5065445776,22.614146603883
"Alaska_city_79",1990,"Alaska","city_79",NA,0,0,1.6435462210165,0.344907334668953,126748.907657269,5.53231350766532,47983.7602044291,22.2060877240986
"Alaska_city_80",1990,"Alaska","city_80",NA,0,0,2.78423275186854,0.344907334668953,178670.388124347,5.43944726349093,45521.0252791524,22.5307853688933
"Alaska_city_81",1990,"Alaska","city_81",NA,0,0,-0.952347846109348,0.344907334668953,162746.804085896,4.11287620405645,44836.0179474783,22.0428690309449
"Alaska_city_82",1990,"Alaska","city_82",NA,0,0,1.30069712145261,0.344907334668953,283607.210060196,6.93817826473766,60011.2655363831,24.694354479193
"Alaska_city_83",1990,"Alaska","city_83",NA,0,0,2.78222091278,0.344907334668953,143275.249116894,4.61381844081845,49410.0440699898,23.5810711239537
"Alaska_city_84",1990,"Alaska","city_84",NA,0,0,-2.2215777588958,0.344907334668953,155578.703091295,4.65499572131211,51873.3193485504,19.0305044250706
"Alaska_city_85",1990,"Alaska","city_85",NA,0,0,-1.72158517375568,0.344907334668953,99499.8656357533,7.95933169649714,46298.8617299081,17.1729773252111
"Alaska_city_86",1990,"Alaska","city_86",NA,0,0,-2.26347736170754,0.344907334668953,194393.990065802,4.41602267848296,55394.7709107427,20.746661429467
"Alaska_city_87",1990,"Alaska","city_87",NA,0,0,-2.91842799900479,0.344907334668953,134639.122043051,4.94389338044689,41124.5588880329,16.5288801028976
"Alaska_city_88",1990,"Alaska","city_88",NA,0,0,0.159965106482322,0.344907334668953,156658.249631819,5.49227055623634,52832.4484745326,20.1449464519272
"Alaska_city_89",1990,"Alaska","city_89",NA,0,0,1.30640867929838,0.344907334668953,197266.31848402,5.5467640286883,50393.3912952408,25.6692151517532
"Alaska_city_90",1990,"Alaska","city_90",NA,0,0,2.40193075119699,0.344907334668953,226284.336492452,2.66598798138538,51321.6343107669,23.8172208341796
"Alaska_city_91",1990,"Alaska","city_91",NA,0,0,2.08950217433545,0.344907334668953,137627.471590293,6.15951531468124,33507.6706498818,24.1088716125085
"Alaska_city_92",1990,"Alaska","city_92",NA,0,0,-2.0064172936797,0.344907334668953,132169.814944784,4.87018061029421,51934.7318329486,18.5011218501169
"Alaska_city_93",1990,"Alaska","city_93",NA,0,0,3.69696380334549,0.344907334668953,160398.420378498,7.9126510035873,40877.783852351,27.7724592798904
"Alaska_city_94",1990,"Alaska","city_94",NA,0,0,-1.33354681751563,0.344907334668953,210462.667372272,3.11247555950941,37463.5336796739,20.018127024827
"Alaska_city_95",1990,"Alaska","city_95",NA,0,0,0.211027624912139,0.344907334668953,155827.94435371,5.56377664028339,42894.6205847746,21.2621782640252
"Alaska_city_96",1990,"Alaska","city_96",NA,0,0,-0.844511763737712,0.344907334668953,159603.309672046,4.75975602847441,42219.0863994856,19.1430674076918
"Alaska_city_97",1990,"Alaska","city_97",NA,0,0,-0.244700343909943,0.344907334668953,189330.805474622,6.74517347434248,48382.8483217886,18.131850686593
"Alaska_city_98",1990,"Alaska","city_98",NA,0,0,0.376386069002996,0.344907334668953,186992.034485544,6.83436468858831,45079.9003160407,20.0587227032646
"Alaska_city_99",1990,"Alaska","city_99",NA,0,0,0.238321915994013,0.344907334668953,204334.601572417,4.26825242832768,45986.6658068309,24.7514720203249
"Alaska_city_100",1990,"Alaska","city_100",NA,0,0,-0.0501851017348058,0.344907334668953,52359.6350152569,5.37616594849342,53516.4971374032,21.1621217547771
"Arizona_city_101",1990,"Arizona","city_101",2000,1,0,0.216145455884065,0.344907334668953,90878.6586737731,4.48311254100154,44243.5665798136,19.7071727644198
"Arizona_city_102",1990,"Arizona","city_102",2000,1,0,-0.970870471693335,0.344907334668953,90966.0761040486,6.40476124967864,48018.8443735449,17.0873940827083
"Arizona_city_103",1990,"Arizona","city_103",2000,1,0,-1.00843426137581,0.344907334668953,168849.055093803,6.34007844139454,50120.5230302979,18.8149027550729
"Arizona_city_104",1990,"Arizona","city_104",2000,1,0,-3.32219815982962,0.344907334668953,82160.4479658367,6.31827454804887,48304.6995041953,16.4331218801307
"Arizona_city_105",1990,"Arizona","city_105",2000,1,0,-0.764667453747636,0.344907334668953,138569.586416217,6.83703049753033,42352.0145524778,17.6510525556855
"Arizona_city_106",1990,"Arizona","city_106",2000,1,0,-1.0253005157556,0.344907334668953,171162.828245234,6.90379532440028,56475.0331496114,23.5614107270794
"Arizona_city_107",1990,"Arizona","city_107",2000,1,0,5.4037820006896,0.344907334668953,247045.412983231,9.8915120984007,56455.8514816379,29.8335948676841
"Arizona_city_108",1990,"Arizona","city_108",2000,1,0,-2.72423246237944,0.344907334668953,137949.032596633,3.84309924482884,46355.0189574003,21.4792308602052
"Arizona_city_109",1990,"Arizona","city_109",2000,1,0,0.274512437117214,0.344907334668953,148951.471403475,3.9778826108929,40270.6939559481,17.0194062868805
"Arizona_city_110",1990,"Arizona","city_110",2000,1,0,-2.98725013463258,0.344907334668953,161782.352814849,5.88533903140708,36059.0178432623,19.3497341237458
"Arizona_city_111",1990,"Arizona","city_111",2000,1,0,-2.94087148287359,0.344907334668953,120232.759219324,5.08864754266783,48535.8697070719,18.2969252342226
"Arizona_city_112",1990,"Arizona","city_112",2000,1,0,0.249404772394014,0.344907334668953,-9977.92168778929,6.03674651463462,36982.4342035773,19.1765764635509
"Arizona_city_113",1990,"Arizona","city_113",2000,1,0,-1.99327826976807,0.344907334668953,225563.923581355,5.85237610868484,36605.8055556205,18.575736305241
"Arizona_city_114",1990,"Arizona","city_114",2000,1,0,-0.00364522860941639,0.344907334668953,132820.649825862,4.85091397186557,48398.1730163206,19.7251323487411
"Arizona_city_115",1990,"Arizona","city_115",2000,1,0,-0.856517762851631,0.344907334668953,114153.544235097,6.0814558391149,50364.2045028129,16.903696367421
"Arizona_city_116",1990,"Arizona","city_116",2000,1,0,-1.22734321289899,0.344907334668953,164395.457364874,5.4809312111553,37632.2039285365,22.8555852692448
"Arizona_city_117",1990,"Arizona","city_117",2000,1,0,-4.04935569083822,0.344907334668953,119126.362187784,5.80645044993302,48844.9892928393,17.1030111760504
"Arizona_city_118",1990,"Arizona","city_118",2000,1,0,-2.44949590071997,0.344907334668953,196008.370345623,7.21949346258656,45170.9232433685,20.4661072495198
"Arizona_city_119",1990,"Arizona","city_119",2000,1,0,0.359032882235876,0.344907334668953,127294.966738224,4.92650824798453,55471.353294129,27.7250308059691
"Arizona_city_120",1990,"Arizona","city_120",2000,1,0,1.13524118884707,0.344907334668953,192788.066225234,5.88506514901888,50073.0063452201,19.9056134890307
"Arizona_city_121",1990,"Arizona","city_121",2000,1,0,-0.985754707106949,0.344907334668953,138322.858120559,4.00881636400591,39948.6636403325,19.0486159821986
"Arizona_city_122",1990,"Arizona","city_122",2000,1,0,0.000125768130702248,0.344907334668953,101081.426055102,8.3426945038998,42737.9291025349,19.0964199314658
"Arizona_city_123",1990,"Arizona","city_123",2000,1,0,2.24577928675993,0.344907334668953,186860.798176694,4.6325327612122,46735.66268923,24.1515320118747
"Arizona_city_124",1990,"Arizona","city_124",2000,1,0,2.87971148595238,0.344907334668953,272080.181234023,6.56261455535122,35442.245992032,25.7765037404714
"Arizona_city_125",1990,"Arizona","city_125",2000,1,0,-2.19422753681164,0.344907334668953,100375.367425504,3.97283205712303,49804.78359319,16.366261253805
"Arizona_city_126",1990,"Arizona","city_126",2000,1,0,-0.234639120500354,0.344907334668953,127963.192774733,5.81030382240186,34692.7204484804,19.865787868563
"Arizona_city_127",1990,"Arizona","city_127",2000,1,0,2.4029968018394,0.344907334668953,91530.6233851131,6.64502233922854,53106.9237429476,19.5713079049282
"Arizona_city_128",1990,"Arizona","city_128",2000,1,0,-0.939459161132602,0.344907334668953,229599.399472519,7.10609366265978,43326.2805041628,19.7355169048677
"Arizona_city_129",1990,"Arizona","city_129",2000,1,0,-0.104938969877993,0.344907334668953,156363.735836049,5.6141359754944,32408.3616777962,20.9248114690955
"Arizona_city_130",1990,"Arizona","city_130",2000,1,0,-0.172214596474179,0.344907334668953,33645.0672214257,5.50066756799663,36190.3983611844,17.7923414827794
"Arizona_city_131",1990,"Arizona","city_131",2000,1,0,-1.77535803581286,0.344907334668953,40161.2541336341,7.78269669880281,41373.1841658071,19.1520051169615
"Arizona_city_132",1990,"Arizona","city_132",2000,1,0,-0.889368009769476,0.344907334668953,196958.263221423,7.56718212819444,47210.8791585784,19.2372186427462
"Arizona_city_133",1990,"Arizona","city_133",2000,1,0,-0.0588897581764763,0.344907334668953,164958.107778633,5.04198539732894,43378.6648398273,20.2734422715704
"Arizona_city_134",1990,"Arizona","city_134",2000,1,0,-0.827737698115847,0.344907334668953,50503.6653252808,4.21655851218251,50274.5647998956,18.613518060481
"Arizona_city_135",1990,"Arizona","city_135",2000,1,0,2.22677204673641,0.344907334668953,89793.259979654,7.12990796713841,36487.0107411156,20.1003433538927
"Arizona_city_136",1990,"Arizona","city_136",2000,1,0,-0.961985683307964,0.344907334668953,169917.286900078,4.69447183862961,46996.7296433796,16.417105600841
"Arizona_city_137",1990,"Arizona","city_137",2000,1,0,-0.866338065201458,0.344907334668953,152237.829301181,6.30221934164403,37242.0235149835,19.3579306257771
"Arizona_city_138",1990,"Arizona","city_138",2000,1,0,1.39372515310421,0.344907334668953,56691.9593415449,9.35497661822431,50254.4428436389,21.3437944436165
"Arizona_city_139",1990,"Arizona","city_139",2000,1,0,-2.11273682634182,0.344907334668953,187626.141899554,6.82056328229549,48608.464375002,16.8667939852167
"Arizona_city_140",1990,"Arizona","city_140",2000,1,0,-0.0813969503024299,0.344907334668953,128715.78127288,6.84112605691366,53950.5750112923,21.5941876646981
"Arizona_city_141",1990,"Arizona","city_141",2000,1,0,-3.10308964469518,0.344907334668953,212208.515816756,6.74858939682544,32272.6556612106,19.3193932549342
"Arizona_city_142",1990,"Arizona","city_142",2000,1,0,2.33433909847136,0.344907334668953,172517.463964105,8.69465601842778,43698.3788094797,22.9030202435213
"Arizona_city_143",1990,"Arizona","city_143",2000,1,0,-0.547291402748161,0.344907334668953,209140.374129897,4.48913034368818,48216.1840696083,21.9505171707381
"Arizona_city_144",1990,"Arizona","city_144",2000,1,0,-0.935690649344507,0.344907334668953,51801.0944447996,5.20299044260361,42540.7428153464,23.0036720825042
"Arizona_city_145",1990,"Arizona","city_145",2000,1,0,-2.47650465597243,0.344907334668953,187330.643435071,4.20045055565708,49554.5427062645,20.9921029042444
"Arizona_city_146",1990,"Arizona","city_146",2000,1,0,-0.0155240675546533,0.344907334668953,202566.187355098,6.72229537754969,43013.075674576,22.5661836143571
"Arizona_city_147",1990,"Arizona","city_147",2000,1,0,-1.60056435590332,0.344907334668953,176208.554253186,4.03350874250131,23997.7367502279,17.5903735817329
"Arizona_city_148",1990,"Arizona","city_148",2000,1,0,-1.06698465990087,0.344907334668953,94220.7860137743,6.63850125590894,56582.2644784864,17.3234240394511
"Arizona_city_149",1990,"Arizona","city_149",2000,1,0,2.57535049116918,0.344907334668953,147611.688917342,7.74621029445926,38455.662195926,18.4255121409701
"Arizona_city_150",1990,"Arizona","city_150",2000,1,0,-0.351051740484255,0.344907334668953,54148.5528960288,7.76218204103312,47845.5165201334,19.4393840162701
"Arkansas_city_151",1990,"Arkansas","city_151",NA,0,0,-2.14356476830135,0.344907334668953,121413.488108016,4.62960893226341,44939.1293374468,19.3961412463151
"Arkansas_city_152",1990,"Arkansas","city_152",NA,0,0,0.326413764934765,0.344907334668953,112590.168318179,5.12542765459799,40683.8227008531,22.6749706914991
"Arkansas_city_153",1990,"Arkansas","city_153",NA,0,0,-0.7254768312559,0.344907334668953,167258.94782048,8.16160396256824,44303.7280268201,20.6288407494855
"Arkansas_city_154",1990,"Arkansas","city_154",NA,0,0,1.18002709597468,0.344907334668953,258197.555222007,6.96819816090136,42689.0590845091,22.3459568437468
"Arkansas_city_155",1990,"Arkansas","city_155",NA,0,0,2.86484385546198,0.344907334668953,166832.317110221,6.32890998188863,32616.0786121942,24.5234937042695
"Arkansas_city_156",1990,"Arkansas","city_156",NA,0,0,-1.98538502221899,0.344907334668953,129106.800823209,4.77024780839594,45538.2236367781,17.821649737997
"Arkansas_city_157",1990,"Arkansas","city_157",NA,0,0,0.909300595160565,0.344907334668953,196184.551035314,5.97864532283337,50372.6900331292,23.6713190257206
"Arkansas_city_158",1990,"Arkansas","city_158",NA,0,0,0.169796117356975,0.344907334668953,188338.32961676,5.02900787037668,51593.5779527642,20.4635066295785
"Arkansas_city_159",1990,"Arkansas","city_159",NA,0,0,1.79113116452909,0.344907334668953,162437.407395197,7.02170021314942,50774.730735321,24.4074022241353
"Arkansas_city_160",1990,"Arkansas","city_160",NA,0,0,-0.459556277892533,0.344907334668953,117139.098252515,6.10249281840594,58774.6930824124,20.3657863764648
"Arkansas_city_161",1990,"Arkansas","city_161",NA,0,0,1.67323813692123,0.344907334668953,179156.208456698,3.66315813701409,46681.3301646739,25.2683800568536
"Arkansas_city_162",1990,"Arkansas","city_162",NA,0,0,-3.49011172267339,0.344907334668953,184534.143383341,4.38379242603473,43514.5371025728,19.8652257084739
"Arkansas_city_163",1990,"Arkansas","city_163",NA,0,0,3.37891784262675,0.344907334668953,164593.233999797,7.39253968535031,46992.2191377193,21.856880975704
"Arkansas_city_164",1990,"Arkansas","city_164",NA,0,0,1.72955595703716,0.344907334668953,246153.708373169,4.32686469782888,51769.763280403,24.8269701411103
"Arkansas_city_165",1990,"Arkansas","city_165",NA,0,0,-0.301551977771496,0.344907334668953,265306.487424937,6.63007451323758,61053.0997407415,20.9599260078344
"Arkansas_city_166",1990,"Arkansas","city_166",NA,0,0,-2.89801426027834,0.344907334668953,100540.236607845,5.91676668254532,43678.8355516133,17.9698661662903
"Arkansas_city_167",1990,"Arkansas","city_167",NA,0,0,1.28601740008396,0.344907334668953,170071.370425488,5.52546031690482,53203.2631940053,21.4515067897102
"Arkansas_city_168",1990,"Arkansas","city_168",NA,0,0,0.966387727629535,0.344907334668953,88380.5913372541,4.90989450868622,42092.6731947828,19.49481100003
"Arkansas_city_169",1990,"Arkansas","city_169",NA,0,0,-0.0127112528427774,0.344907334668953,122765.532826364,6.21366876340164,44762.6803883099,15.5645948465257
"Arkansas_city_170",1990,"Arkansas","city_170",NA,0,0,0.302911785724849,0.344907334668953,128273.352048894,4.94051649515818,53852.1721910442,21.9643407639064
"Arkansas_city_171",1990,"Arkansas","city_171",NA,0,0,-1.16821794069961,0.344907334668953,142957.740401838,7.19756132288334,43262.5687092829,19.5273532613996
"Arkansas_city_172",1990,"Arkansas","city_172",NA,0,0,0.737613465260484,0.344907334668953,237907.063503263,9.66446158347562,53751.1581309901,19.5371804297274
"Arkansas_city_173",1990,"Arkansas","city_173",NA,0,0,0.589308679439031,0.344907334668953,108492.928971137,5.03170407206388,44589.8554112064,23.0482170428816
"Arkansas_city_174",1990,"Arkansas","city_174",NA,0,0,-0.55851874668515,0.344907334668953,175721.387806112,8.55432080129401,45098.7494028935,22.6606924498878
"Arkansas_city_175",1990,"Arkansas","city_175",NA,0,0,-2.67247330978631,0.344907334668953,189356.553831388,5.41519276883595,41573.9339551529,20.1370351717167
"Arkansas_city_176",1990,"Arkansas","city_176",NA,0,0,1.40149763688007,0.344907334668953,162100.775685876,6.51587662059781,37699.0376860552,20.7703805343139
"Arkansas_city_177",1990,"Arkansas","city_177",NA,0,0,1.10839324454807,0.344907334668953,177995.840328082,5.38404178410312,52947.9910410633,24.6265225271653
"Arkansas_city_178",1990,"Arkansas","city_178",NA,0,0,-1.67261318560283,0.344907334668953,117479.074549387,5.59981006412386,56498.9974309074,15.4804352442113
